customer_tweet_id,customer_msg,brand_reply,created_at
230152,@AmazonHelp hi I haven't received my battlefront 2 beta code for preordering??,@170838 When did you place your order? ^KM,Thu Oct 05 09:06:57 +0000 2017
1096862,"Yes, online shopping with @115821 is convenient but they waste too many boxes with their excessive packaging🤔",@378836 Help us improve! Packaging feedback can be left on orders shipped by Amazon in Your Account: https://t.co/PeF8THyoeS ^EP,Mon Oct 23 21:42:49 +0000 2017
2419949,@AmazonHelp It looks like it has been sold by a marketplace seller : DeepleeUK . How come they have some Amazon Prime tape?,@442121 We would love to go over options with you in real time. Please contact us here:  https://t.co/JzP7hlA23B ^LM,Sat Nov 25 22:49:31 +0000 2017
2507311,@AmazonHelp This not the 1st time that my parcel got rejected...so many times before this that happens with me.but still no improvement in the courier service and i m not the first person to complain about this..there are so many other peoples to. @AmazonHelp  please improve courier service,@714854 I understand how worrisome it would be. Let us take a closer look at this. Please call us here: https://t.co/vlvfJr4nN9 &amp; we'll help you. ^SF,Thu Nov 16 09:18:02 +0000 2017
1174749,"@120533 La prochaine fois merci de ne pas me rappeler à 22h30 

Cordialement","@396312 Bonsoir, avez-vous demandé d'être rappelé par notre service je vous prie ? ^BR",Tue Oct 24 20:31:09 +0000 2017
280999,"@115850#406-7569115-7761108 Prime Failures-Amazon only Apologies or Sorries but customers PAY amazon 2 ask sorry,wat a worst SUE of money",@182956 We would like to know what went wrong. May I know if you've contacted our support team here: https://t.co/vlvfJr4nN9? (1/2) ^BS,Fri Oct 06 09:00:29 +0000 2017
2049117,"@AmazonHelp why does delivery person leave package behind my bin, accessible for all instead of my marked safe place? #unacceptable #wet",@391744 My apologies Bart. Please get in touch: https://t.co/JzP7hlA23B and we'll be happy to investigate. ^DC,Wed Nov 08 08:25:21 +0000 2017
2946843,"@AmazonHelp Mas não quero devolver não, é muito lindo, mesmo com a bolha.","@813925 É lindo mesmo! 😍⚡🤓 Sempre que precisar, estamos aqui para ajudar. ^DA",Wed Nov 29 15:59:49 +0000 2017
911536,"@AmazonHelp https://t.co/JUUVs1xRvv SB claims all products sold on Amazon are authentic. But, you are more modest. I appreciate that.",@336497 Thank you for your understanding. Do keep us posted for further assistance. ^SB,Sat Oct 21 07:19:28 +0000 2017
1404057,I have complained so many times about refund money of my order but there is no reply from amazon. Reply as soon and refund money.@115850 https://t.co/wyy6Doo6Jy,@446427 Apologies for the delay. I’d like to help you. Please fill this form: https://t.co/beaaDm0muc (1/2) ^JS,Sat Oct 28 17:31:54 +0000 2017
2385780,@115850 i have be chasing for my refund for almost 10 days now. Please support. My complaint no 4__credit_card__,@687596 Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2)^CB,Fri Oct 20 09:55:20 +0000 2017
662684,"@115821 #LogiticsGoneAwry package moves 13 times the distance in exact opposite direction to the destination. I pay ""delivery charges"" ? https://t.co/rB9gN0sdXL","@277885 I get your concern about the tracking update. Please be known, tracking is updated, if a package is received/ dispatched at any of our courier distribution centers accordingly. Could you please confirm, if we've missed the estimates shared with you? ^SV",Thu Nov 23 01:40:31 +0000 2017
2529287,"@AmazonHelp I sent the info. And, while you are escalating it, feel free to just add it to the report I did before, you know, the one I never heard back on. Should be easy to find, I'm the one who has such a personal relationship with Amazon that I can't review. You all should know me.","@719842 Hi Laura, I'm back. I managed to get this escalated to the Communities Review team. Please keep us posted if you don't hear anything back in 48 hours. Again, I apologize that this wasn't handled for you the first go round. ^SY",Thu Nov 16 06:30:11 +0000 2017
78849,@AmazonHelp Thanks for the reply. On the very same day had a discussion with one of your support executive who said that I would be contacted by your team within 48hours which apparently have not come in your clock I guess.. which timezone do you follow?? It keeps changing with the day?,@133581 I apologize for the delay in resolving this issue. Please fill in your details here: https://t.co/GIJyeYqKE0 so we can assist you. ^PJ,Mon Nov 27 14:55:20 +0000 2017
2282508,Thanks @115821 for delivering my package to the wrong house and now we can’t find it. 🙄🙄,@663410 Oh no! I'm so sorry. We'd like to take a look into this with you. Please reach us here: https://t.co/hApLpMlfHN ^AG,Sat Nov 11 21:31:38 +0000 2017
597977,I call bulls**t. Why advertise next day delivery on Prime if that’s not what you get? @115830 @AmazonHelp https://t.co/MvkEZ2HYOO,@256947 Hmm... We want to make sure we're meeting our delivery expectations. Could you tell us the delivery date provided in the order confirmation e-mail? ^MJ,Sun Dec 03 19:44:44 +0000 2017
1574950,@115821 where are my packages? You are late on your delivery YET AGAIN!! I have ordered 15 times and 12 of them are #delayed! WHAT EVEN!!,"@480048 I'm so sorry that we didn't get you order to you in time, Jason! Can you tell me the status &amp; carrier? https://t.co/Y5jpI9gRhE ^FR",Sat Nov 04 14:46:11 +0000 2017
278974,"Puedo perdonar 1 día de retraso, 2 como muy mucho.. ¿Pero 4? ¿En serio, #correosexpress ? Lástima que dañes así las políticas de @116928 https://t.co/Wp46ZptMIK","@182537 Hola Manuel, lamentamos el inconveniente. ¿Tu pedido es gestionado por Amazon o por un vendedor externo? ^AV",Fri Oct 06 08:52:45 +0000 2017
1476913,@129773 Any news on when we could expect the date announcements for Sneaky Pete and Man in the High Castle? Seems like forever!!,@140458 Thank you for your interest! We don't have any information we can provide. Please keep checking the website for updates. ^MB,Thu Nov 02 22:39:12 +0000 2017
1497318,@AmazonHelp Thank you. I have contacted and I will be receiving a replacement next week as this one was all smashed.,"@467643 Glad to hear it, Ashleigh! Thanks for letting us know! 😊 ^LB",Fri Nov 03 14:17:32 +0000 2017
1343589,Fab. Waited in all day for an @115830 delivery and it's been delivered next door without even bothering to knock at mine. What a waste 😡😡😡,@433362 You can use this form for future deliveries to indicate how you want your parcels to be received: https://t.co/KdhpFlSlF6 ^MW,Fri Oct 27 16:04:47 +0000 2017
493340,@AmazonHelp j'ai ce message en fait ^^' je vous contact demain sinon https://t.co/gRBpC1QuWH,"@232614 D'accord, tenez nous informé. ^BR",Fri Dec 01 17:30:13 +0000 2017
1960937,@AmazonHelp Bonne déduction ;),"@581599 Sinon, c'est quoi votre jeu préféré ? 🎮 ^MA",Wed Oct 18 17:14:25 +0000 2017
671600,@AmazonHelp I want to complain about a product delivered that was different from the picture and about how useless you guys are at actually helping resolve the issue,@140382 Apologies for the trouble this has caused. Was the item sold directly by Amazon or a seller? What was advised when you contacted us?^CN,Thu Nov 23 10:05:26 +0000 2017
408438,"Así como va uno a madurar? Descubrí que hay muchas películas del gran Capulina en @123813 jajajaja ,gracias Amazon",@212358 Hola Carlos. La palabra diversión y Capulina siempre van juntos.😁 Solo queremos que te diviertas mucho al máximo. ^HC,Mon Oct 09 22:25:50 +0000 2017
232170,"@AmazonHelp I reached out already and now they are denying, whenever I'll order will capture photo for proof #seethisarticle 
https://t.co/Sn9Vawlwds",@171272 I'm terribly sorry for this situation. Please share your details here: https://t.co/GIJyeYqKE0 and we'll look into this. ^MP,Thu Oct 05 13:30:34 +0000 2017
2116136,Why won't you release my stranded inventory @115821 ? So many msgs sent to seller help #nohelp 100s of our *own* brand Past Perfect music CDs stuck in FBA warehouses #frustrating,"@131826 I am sorry to hear this, please click on the following link so seller support can contact you https://t.co/LMP7So0n2S. ^GA",Wed Nov 08 13:43:37 +0000 2017
1325669,@AmazonHelp The issue is yet unresolved. I request you to kindly update me on the resolution.,@429322 Apologies for the delay in resolving your concern. Please write to us here: https://t.co/GIJyeYqKE0 and I'll reach out to you. ^SQ,Wed Oct 18 17:24:07 +0000 2017
2806601,"Amazonの名を語る？こんなショートメール来た。
「有料動画サイトへ登録履歴があり、未納料金が発生してます。本日中にご連絡ない場合は法的手続きに移行します。03-4334-0842　㈱アマゾン」使った事ないし無視しよ( ´_ゝ`)",@782774 リプライ失礼します、アマゾンです。はい、ご認識の通りこちらは当サイトからのご連絡ではありません。個人情報を取得しようとする詐欺が発生しているようですので、どうぞご注意くださいませ。ET,Wed Nov 22 03:37:19 +0000 2017
1585305,@AmazonHelp Sure but One Mississippi is an Amazon original so it indeed is concerning that AP here doesn't have it.,"@487772 It is available, you may refer to the link here: https://t.co/g3moUBPxlO. ^PS",Sun Nov 05 04:50:38 +0000 2017
994285,Tracking #183166665686 delivery wasn't even attempted and I get a msg that delivery attempt failed! How come? @115850 kindly revert,"@355521 Please don't provide order details, we consider it as personal information. Our page is visible to the public. (2/2) ^PR",Sun Oct 22 15:16:27 +0000 2017
1668358,@AmazonHelp Am I supposed to return stone via courier???,@507813 We'd like to check this. Write to us here: https://t.co/beaaDm0muc and we'll get in touch with you soon. ^MO,Mon Nov 06 13:11:57 +0000 2017
497240,now @115821 tells me there are no more tracking updates because the package must be lost ... but yesterday they told me it would be at my door step in a new hours... 🤔 someone lying. #worstserviceever,@137595 So sorry to hear about the issues with your shipment! Have you already contacted us today to check into the shipment?  https://t.co/Q7Ftz6nj80 ^GS,Fri Dec 01 18:26:53 +0000 2017
1063010,@AmazonHelp Issue continues even after re-install. With messaging apps providing easy-otp-copy options @115850 app needs to be updated for the same,@371006 I understand your concern.I’d like to help you; please fill this form: https://t.co/beaaDm0muc and I’ll contact you soon. ^GD,Mon Oct 23 13:17:12 +0000 2017
1429499,"@AmazonHelp I have now contacted CS, sent 2 emails and called, explaining the whole scenario then my phone cut off! How can you continue to charge me, when I have cancelled? I have also paid delivery on every single item I have ordered in the last 3 months. You are stealing from me",@452018 My apologies for this. Have you tried contacting back by phone/chat? ^DC,Sun Nov 19 08:31:43 +0000 2017
418160,Suck it #AMZLUS @115821 . My packages left Davenport over 24hrs ago and haven't managed to make it to my easily accessible door in Orlando.,@214768 I'm sorry for the wait! Have we missed the delivery date promised at check out? ^DW,Tue Oct 10 04:03:21 +0000 2017
422914,@AmazonHelp @115850 https://t.co/H3idugQsBF,@145885 wait till the estimates given for the order to arrive. (2/2) ^GK,Tue Oct 10 10:07:32 +0000 2017
283536,@AmazonHelp Sir I have already reported but not getting any reply ...I request u to forward this and solve it as soon as possible @115821,@183546 Rest assured our https://t.co/hSs9w8Xq15 team will revert to you. Do keep us posted. ^SG,Fri Oct 06 13:07:00 +0000 2017
1762300,"@AmazonHelp Hi ty..I tried following the directions but it says ""Go to Your Orders.
Locate your order in the list and click File/View Claim"" but there is no such ""file claim"" option? TX!","@530257 When viewing, try tapping the ""get help with order"" option. This will give you the option to file your A-to-z Guarantee. ^SK",Wed Nov 08 00:23:38 +0000 2017
321195,@AmazonHelp Just been told my item arrived now. Only two days late after I paid extra for before 1pm last Saturday.,@192517 Can you contact us here: https://t.co/JzP7hlA23B? ^MC,Mon Oct 09 08:58:23 +0000 2017
254578,"@AmazonHelp Ich halte Euch aber gerne auf dem Laufenden, im Idealfall mit dem Tweet am Mittwoch, dass alles gut bei mir angekommen ist. 😏✌😊","@176510 Gerne! Wir freuen uns auf deinen #angekommen Tweet :-) Ansonsten: Meld dich, der Link steht dir zur Verfügung. Gruß ^SM",Mon Oct 02 07:50:53 +0000 2017
